Gm#,Date,,Tm,,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled
1,Thursday Apr 7,boxscore,ATL,,CIN,L,3,6,,0-1,4,1.0,Mahle,Fried,Santillan,3:01,N,40545,.96,-,
2,Friday Apr 8,boxscore,ATL,,CIN,W,7,6,,1-1,3,1.0,Morton,Sanmartin,,3:07,N,40234,.92,+,
3,Saturday Apr 9,boxscore,ATL,,CIN,W,2,1,,2-1,3,1.0,Wright,Gutiérrez,Smith,2:50,N,40310,.94,++,
4,Sunday Apr 10,boxscore,ATL,,CIN,L,3,6,,2-2,3,1.0,Greene,Anderson,Warren,3:14,D,38233,.94,-,
5,Monday Apr 11,boxscore,ATL,,WSN,L,2,11,,2-3,3,1.5,Rogers,Ynoa,,3:33,N,42263,.96,--,
6,Tuesday Apr 12,boxscore,ATL,,WSN,W,16,4,,3-3,3,1.0,Elder,Corbin,Stephens,3:37,N,31462,.93,+,
7,Wednesday Apr 13,boxscore,ATL,,WSN,L,1,3,,3-4,3,2.0,Gray,Fried,Rainey,2:57,D,31959,.97,-,
8,Thursday Apr 14,boxscore,ATL,@,SDP,L,1,12,,3-5,3,2.5,Musgrove,Morton,,3:07,N,44844,.89,--,
9,Friday Apr 15,boxscore,ATL,@,SDP,W,5,2,,4-5,2,2.5,O'Day,Johnson,Jansen,3:22,N,41993,.86,+,
10,Saturday Apr 16,boxscore,ATL,@,SDP,W,5,2,,5-5,2,1.5,Anderson,Martinez,Jansen,2:57,D,36924,.91,++,
11,Sunday Apr 17,boxscore,ATL,@,SDP,L,1,2,,5-6,2,2.5,Darvish,Elder,Rogers,2:54,D,37694,.95,-,
12,Monday Apr 18,boxscore,ATL,@,LAD,L,4,7,,5-7,3,3.0,Kershaw,Ynoa,Kimbrel,3:14,N,52052,.88,--,
13,Tuesday Apr 19,boxscore,ATL,@,LAD,W,3,1,,6-7,2,3.5,Fried,Buehler,Jansen,2:49,N,51889,.85,+,
14,Wednesday Apr 20,boxscore,ATL,@,LAD,L,1,5,,6-8,2,3.5,Gonsolin,Morton,,2:43,D,38888,.88,-,
15,Friday Apr 22,boxscore,ATL,,MIA,W,3,0,,7-8,2,4.0,Wright,Rogers,Jansen,3:04,N,40402,.86,+,
16,Saturday Apr 23,boxscore,ATL,,MIA,L,7,9,,7-9,2,4.0,Okert,Strider,Scott,3:44,N,41931,.92,-,
17,Sunday Apr 24,boxscore,ATL,,MIA,L,4,5,,7-10,3,5.0,Luzardo,Elder,Head,3:42,D,38440,.86,--,
18,Tuesday Apr 26,boxscore,ATL,,CHC,W,3,1,,8-10,3,5.5,Fried,Stroman,Jansen,2:31,N,31990,.78,+,
19,Wednesday Apr 27,boxscore,ATL,,CHC,L,3,6,10,8-11,4,5.5,Robertson,Matzek,Wick,4:04,N,30362,.81,-,
20,Thursday Apr 28,boxscore,ATL,,CHC,W,5,1,,9-11,4,5.0,Wright,Smyly,,2:49,N,34183,.76,+,
21,Friday Apr 29,boxscore,ATL,@,TEX,W,6,3,,10-11,3,5.0,Anderson,Richards,Jansen,3:23,N,25829,.79,++,
22,Saturday Apr 30,boxscore,ATL,@,TEX,L,1,3,,10-12,4,5.0,Dunning,Elder,Barlow,2:16,N,36097,.81,-,
23,Sunday May 1,boxscore,ATL,@,TEX,L,3,7,,10-13,4,6.0,Hearn,Muller,,3:00,D,38316,.76,--,
24,Monday May 2,boxscore,ATL,@,NYM,W,5,2,,11-13,4,5.0,Fried,Bassitt,Jansen,3:18,N,23413,.81,+,
25,Tuesday May 3 (1),boxscore,ATL,@,NYM,L,4,5,,11-14,4,7.0,Peterson,Morton,Díaz,2:49,D,,.88,-,
26,Tuesday May 3 (2),boxscore,ATL,@,NYM,L,0,3,,11-15,4,7.0,Carrasco,Wright,Lugo,2:18,D,27206,.85,--,
27,Wednesday May 4,boxscore,ATL,@,NYM,W,9,2,,12-15,3,6.0,Anderson,Megill,,3:28,D,23973,.76,+,
28,Friday May 6,boxscore,ATL,,MIL,L,3,6,,12-16,3,7.0,Lauer,McHugh,Hader,3:15,N,36307,.82,-,
29,Saturday May 7,boxscore,ATL,,MIL,W,3,2,,13-16,3,6.5,Fried,Burnes,Jansen,2:57,N,37857,.72,+,
30,Sunday May 8,boxscore,ATL,,MIL,W,9,2,,14-16,2,6.0,Morton,Ashby,,2:52,D,36551,.78,++,
31,Tuesday May 10,boxscore,ATL,,BOS,L,4,9,,14-17,2,7.0,Danish,Wright,Schreiber,3:47,N,38378,.77,-,
32,Wednesday May 11,boxscore,ATL,,BOS,W-wo,5,3,,15-17,2,6.0,Jansen,Brasier,,3:11,N,37200,.73,+,
33,Friday May 13,boxscore,ATL,,SDP,L,6,11,,15-18,3,6.5,García,Smith,Rogers,3:42,N,40635,.82,-,
34,Saturday May 14,boxscore,ATL,,SDP,W,6,5,,16-18,3,6.5,Jansen,Wilson,,2:55,D,40490,.76,+,
35,Sunday May 15,boxscore,ATL,,SDP,L,3,7,11,16-19,3,6.5,Crismatt,Stephens,,3:33,D,40114,.83,-,
36,Monday May 16,boxscore,ATL,@,MIL,L,0,1,,16-20,4,7.0,Peralta,Anderson,Hader,2:31,N,25880,.78,--,
37,Tuesday May 17,boxscore,ATL,@,MIL,W,3,0,,17-20,4,6.5,Davidson,Houser,Jansen,3:14,N,28910,.71,+,
38,Wednesday May 18,boxscore,ATL,@,MIL,L-wo,6,7,11,17-21,4,7.5,Kelley,Chavez,,4:03,D,27014,.79,-,
39,Friday May 20,boxscore,ATL,@,MIA,W,5,3,,18-21,2,7.5,Morton,Rogers,Smith,3:32,N,9776,.75,+,
40,Saturday May 21,boxscore,ATL,@,MIA,W,4,3,,19-21,2,7.0,Wright,Hernandez,Jansen,3:28,N,13264,.78,++,
41,Sunday May 22,boxscore,ATL,@,MIA,L,3,4,,19-22,2,8.0,Alcantara,Anderson,,2:42,D,17908,.83,-,
42,Monday May 23,boxscore,ATL,,PHI,L,3,7,,19-23,3,9.0,Wheeler,Davidson,,3:37,N,41762,.77,--,
43,Tuesday May 24,boxscore,ATL,,PHI,W-wo,6,5,,20-23,2,8.0,Jansen,Nelson,,3:58,N,32274,.70,+,
44,Wednesday May 25,boxscore,ATL,,PHI,W,8,4,,21-23,2,7.0,Strider,Suárez,,3:30,N,29339,.75,++,
45,Thursday May 26,boxscore,ATL,,PHI,L,1,4,,21-24,2,7.5,Nola,Wright,,2:43,N,33188,.78,-,
46,Friday May 27,boxscore,ATL,,MIA,W,6,4,,22-24,2,7.5,Stephens,Bass,Jansen,3:02,N,40064,.77,+,
47,Saturday May 28,boxscore,ATL,,MIA,L,1,4,,22-25,2,8.5,Alcantara,Davidson,Sulser,2:48,D,40682,.81,-,
48,Sunday May 29,boxscore,ATL,,MIA,W,6,3,,23-25,2,8.5,Fried,Hernandez,Jansen,3:09,D,39669,.74,+,
49,Monday May 30,boxscore,ATL,@,ARI,L,2,6,,23-26,2,9.5,Gallen,Strider,,2:53,N,20735,.78,-,
50,Tuesday May 31,boxscore,ATL,@,ARI,L-wo,7,8,10,23-27,2,10.5,Melancon,Stephens,,3:35,N,12686,.72,--,
51,Wednesday Jun 1,boxscore,ATL,@,ARI,W,6,0,,24-27,2,10.5,Wright,Bumgarner,,2:59,D,12370,.64,+,
52,Thursday Jun 2,boxscore,ATL,@,COL,W,13,6,,25-27,2,9.5,Anderson,Gomber,,2:58,N,26594,.68,++,
53,Friday Jun 3,boxscore,ATL,@,COL,W,3,1,10,26-27,2,8.5,Minter,Estévez,Jansen,3:32,N,37336,.76,+++,
54,Saturday Jun 4,boxscore,ATL,@,COL,W,6,2,11,27-27,2,8.5,Minter,Chacín,,3:34,N,41054,.82,++++,
55,Sunday Jun 5,boxscore,ATL,@,COL,W,8,7,,28-27,2,8.5,Morton,Feltner,Jansen,3:33,D,39409,.86,+++++,
56,Tuesday Jun 7,boxscore,ATL,,OAK,W,3,2,,29-27,2,8.0,Wright,Trivino,Jansen,2:19,N,33981,.82,++++++,
57,Wednesday Jun 8,boxscore,ATL,,OAK,W,13,2,,30-27,2,7.0,Anderson,Koenig,,2:47,N,42075,.93,+++++++,
58,Thursday Jun 9,boxscore,ATL,,PIT,W,3,1,,31-27,2,6.5,Fried,Brubaker,Jansen,2:26,N,39336,.98,++++++++,
59,Friday Jun 10,boxscore,ATL,,PIT,W,4,2,,32-27,2,6.5,Strider,Contreras,Jansen,3:04,N,41404,1.07,+++++++++,
60,Saturday Jun 11,boxscore,ATL,,PIT,W,10,4,,33-27,2,5.5,Chavez,Underwood,,2:42,D,41219,1.05,++++++++++,
61,Sunday Jun 12,boxscore,ATL,,PIT,W,5,3,,34-27,2,5.5,Wright,Quintana,Jansen,2:48,D,35446,1.10,+++++++++++,
62,Monday Jun 13,boxscore,ATL,@,WSN,W,9,5,,35-27,2,5.0,Lee,Ramírez,,3:15,N,20571,1.13,++++++++++++,
63,Tuesday Jun 14,boxscore,ATL,@,WSN,W,10,4,,36-27,2,5.0,Fried,Tetreault,Stephens,3:14,N,24490,1.15,+++++++++++++,
64,Wednesday Jun 15,boxscore,ATL,@,WSN,W,8,2,,37-27,2,4.0,Strider,Fedde,,3:27,N,21153,1.16,++++++++++++++,
65,Friday Jun 17,boxscore,ATL,@,CHC,L,0,1,,37-28,2,5.5,Martin,Minter,Robertson,2:40,D,35676,1.12,-,
66,Saturday Jun 18,boxscore,ATL,@,CHC,L,3,6,,37-29,2,6.5,Steele,Wright,,2:55,D,40755,1.12,--,
67,Sunday Jun 19,boxscore,ATL,@,CHC,W,6,0,,38-29,2,5.5,Anderson,Hendricks,,2:41,D,40369,1.08,+,
68,Monday Jun 20,boxscore,ATL,,SFG,W-wo,2,1,,39-29,2,5.5,Jansen,Doval,,2:54,N,40589,1.24,++,
69,Tuesday Jun 21,boxscore,ATL,,SFG,L,10,12,,39-30,2,5.5,Rogers,O'Day,,3:28,N,35384,1.25,-,
70,Wednesday Jun 22,boxscore,ATL,,SFG,W-wo,4,3,,40-30,2,4.5,Minter,McGee,,2:52,N,38478,1.23,+,
71,Thursday Jun 23,boxscore,ATL,,SFG,W,7,6,,41-30,2,4.0,Wright,Wood,Jansen,3:08,D,36870,1.30,++,
72,Friday Jun 24,boxscore,ATL,,LAD,L,1,4,,41-31,2,5.0,Urías,Anderson,Kimbrel,3:09,N,42105,1.25,-,
73,Saturday Jun 25,boxscore,ATL,,LAD,W,5,3,,42-31,2,5.0,Minter,Graterol,Jansen,3:12,N,42161,1.18,+,
74,Sunday Jun 26,boxscore,ATL,,LAD,L,3,5,11,42-32,2,5.0,Kimbrel,O'Day,Graterol,4:23,N,42217,1.21,-,
75,Tuesday Jun 28,boxscore,ATL,@,PHI,W,5,3,,43-32,2,4.0,McHugh,Bellatti,Minter,3:18,N,27725,1.31,+,
76,Wednesday Jun 29,boxscore,ATL,@,PHI,W,4,1,,44-32,2,3.0,Wright,Suárez,Smith,2:47,N,25621,1.34,++,
77,Thursday Jun 30,boxscore,ATL,@,PHI,L,4,14,,44-33,2,3.5,Nola,Anderson,,2:58,N,30131,1.38,-,
78,Friday Jul 1,boxscore,ATL,@,CIN,W,9,1,,45-33,2,3.5,Fried,Minor,,2:52,N,28606,1.18,+,
79,Saturday Jul 2,boxscore,ATL,@,CIN,W,4,1,,46-33,2,2.5,Strider,Mahle,Smith,3:14,D,26755,1.20,++,
80,Sunday Jul 3,boxscore,ATL,@,CIN,L-wo,3,4,,46-34,2,3.5,Strickland,Minter,,2:49,D,21418,1.20,-,
81,Monday Jul 4,boxscore,ATL,,STL,W,6,3,,47-34,2,3.5,O'Day,Hudson,Smith,3:01,N,41975,1.34,+,
82,Tuesday Jul 5,boxscore,ATL,,STL,W,7,1,,48-34,2,2.5,Anderson,Pallante,,3:07,N,35656,1.29,++,
83,Wednesday Jul 6,boxscore,ATL,,STL,W,3,0,,49-34,2,2.5,Fried,Mikolas,Minter,2:32,N,36718,1.29,+++,
84,Thursday Jul 7,boxscore,ATL,,STL,L,2,3,11,49-35,2,3.5,Helsley,Matzek,Naughton,3:50,N,37756,1.21,-,
85,Friday Jul 8,boxscore,ATL,,WSN,W,12,2,,50-35,2,2.5,Morton,Fedde,,2:51,N,41725,1.13,+,
86,Saturday Jul 9,boxscore,ATL,,WSN,W,4,3,,51-35,2,2.5,Wright,Corbin,Minter,2:36,D,40632,1.13,++,
87,Sunday Jul 10,boxscore,ATL,,WSN,W-wo,4,3,12,52-35,2,1.5,McHugh,Weems,,3:53,D,32053,1.12,+++,
88,Monday Jul 11,boxscore,ATL,,NYM,L,1,4,,52-36,2,2.5,Scherzer,Fried,Díaz,3:03,N,42925,1.54,-,
89,Tuesday Jul 12,boxscore,ATL,,NYM,W,4,1,,53-36,2,1.5,Matzek,Peterson,Minter,3:04,N,42217,1.54,+,
90,Wednesday Jul 13,boxscore,ATL,,NYM,L,3,7,,53-37,2,2.5,Bassitt,Morton,,3:05,D,34879,1.55,-,
91,Thursday Jul 14,boxscore,ATL,@,WSN,W,5,4,,54-37,2,2.5,Wright,Sánchez,Jansen,2:54,N,25577,1.10,+,
92,Friday Jul 15,boxscore,ATL,@,WSN,W,8,4,,55-37,2,2.0,Anderson,Corbin,Minter,3:32,N,30409,1.07,++,
93,Saturday Jul 16,boxscore,ATL,@,WSN,W,6,3,,56-37,2,2.5,Fried,Espino,Jansen,2:47,D,37880,1.06,+++,
94,Sunday Jul 17,boxscore,ATL,@,WSN,L,3,7,,56-38,2,2.5,Cishek,Strider,,2:54,D,26043,.99,-,
95,Friday Jul 22,boxscore,ATL,,LAA,W,8,1,,57-38,2,1.5,Lee,Ohtani,,2:59,N,42867,1.03,+,
96,Saturday Jul 23,boxscore,ATL,,LAA,W,7,2,,58-38,2,0.5,Wright,Sandoval,,3:01,N,42827,1.01,++,
97,Sunday Jul 24,boxscore,ATL,,LAA,L,1,9,,58-39,2,1.5,Detmers,Anderson,,3:17,D,42663,1.02,-,
98,Monday Jul 25,boxscore,ATL,@,PHI,L,4,6,,58-40,2,2.0,Bellatti,Minter,Domínguez,3:16,N,25452,1.14,--,
99,Tuesday Jul 26,boxscore,ATL,@,PHI,W,6,3,,59-40,2,2.0,Strider,Nola,Jansen,3:10,N,27486,1.13,+,
100,Wednesday Jul 27,boxscore,ATL,@,PHI,L,2,7,,59-41,2,3.0,Gibson,Morton,,2:54,D,29038,1.04,-,
101,Friday Jul 29,boxscore,ATL,,ARI,W,5,2,,60-41,2,3.0,Wright,Bumgarner,Jansen,2:40,N,41536,1.00,+,
102,Saturday Jul 30,boxscore,ATL,,ARI,W,6,2,,61-41,2,3.0,Anderson,Martin,,2:51,N,41682,.98,++,
103,Sunday Jul 31,boxscore,ATL,,ARI,W-wo,1,0,,62-41,2,3.0,Jansen,Melancon,,2:52,D,39005,.92,+++,
104,Tuesday Aug 2,boxscore,ATL,,PHI,W,13,1,,63-41,2,2.5,Strider,Nelson,,3:27,N,38932,.96,++++,
105,Wednesday Aug 3,boxscore,ATL,,PHI,L,1,3,,63-42,2,3.5,Wheeler,McHugh,Robertson,2:40,D,30380,.99,-,
106,Thursday Aug 4,boxscore,ATL,@,NYM,L,4,6,,63-43,2,4.5,Carrasco,Wright,Díaz,2:49,N,38693,1.32,--,
107,Friday Aug 5,boxscore,ATL,@,NYM,W,9,6,,64-43,2,3.5,Minter,Walker,,3:38,N,40305,1.27,+,
108,Saturday Aug 6 (1),boxscore,ATL,@,NYM,L,5,8,,64-44,2,5.5,Peterson,Odorizzi,Díaz,3:53,D,37790,1.36,-,
109,Saturday Aug 6 (2),boxscore,ATL,@,NYM,L,2,6,,64-45,2,5.5,Scherzer,Fried,,3:02,N,37452,1.25,--,
110,Sunday Aug 7,boxscore,ATL,@,NYM,L,2,5,,64-46,2,6.5,deGrom,Strider,Díaz,2:58,D,37717,1.14,---,
111,Tuesday Aug 9,boxscore,ATL,@,BOS,W,9,7,11,65-46,2,7.0,Lee,Ort,Matzek,4:13,N,34972,.76,+,
112,Wednesday Aug 10,boxscore,ATL,@,BOS,W,8,4,,66-46,2,7.0,Wright,Pivetta,,3:06,N,35406,.71,++,
113,Friday Aug 12,boxscore,ATL,@,MIA,W,4,3,,67-46,2,6.0,Matzek,Hernandez,Jansen,3:37,N,10459,.65,+++,
114,Saturday Aug 13 (1),boxscore,ATL,@,MIA,W,5,2,,68-46,2,5.5,Muller,Luzardo,Jansen,3:01,D,7308,.73,++++,
115,Saturday Aug 13 (2),boxscore,ATL,@,MIA,W,6,2,,69-46,2,5.5,Anderson,Nance,Iglesias,3:12,N,11910,.71,+++++,
116,Sunday Aug 14,boxscore,ATL,@,MIA,W,3,1,,70-46,2,5.5,Matzek,Scott,Jansen,3:08,D,10902,.69,++++++,
117,Monday Aug 15,boxscore,ATL,,NYM,W,13,1,,71-46,2,4.5,Strider,Carrasco,,3:18,N,38380,1.06,+++++++,
118,Tuesday Aug 16,boxscore,ATL,,NYM,W,5,0,,72-46,2,3.5,Morton,Alvarez,,2:51,N,37449,1.25,++++++++,
119,Wednesday Aug 17,boxscore,ATL,,NYM,L,7,9,,72-47,2,4.5,Scherzer,Odorizzi,,3:22,N,34308,1.39,-,
120,Thursday Aug 18,boxscore,ATL,,NYM,W,3,2,,73-47,2,3.5,Fried,deGrom,Jansen,2:41,N,39378,1.20,+,
121,Friday Aug 19,boxscore,ATL,,HOU,W,6,2,,74-47,2,3.5,Wright,McCullers,,3:04,N,42837,.84,++,
122,Saturday Aug 20,boxscore,ATL,,HOU,W-wo,5,4,11,75-47,2,3.0,Stephens,Stanek,,3:59,N,42893,.77,+++,
123,Sunday Aug 21,boxscore,ATL,,HOU,L,4,5,,75-48,2,4.0,Urquidy,Lee,Pressly,3:11,D,42531,.80,-,
124,Monday Aug 22,boxscore,ATL,@,PIT,W,2,1,,76-48,2,3.0,Odorizzi,Contreras,Jansen,2:40,N,11231,.67,+,
125,Tuesday Aug 23,boxscore,ATL,@,PIT,W,6,1,,77-48,2,2.0,Fried,Brubaker,,2:15,N,13367,.80,++,
126,Wednesday Aug 24,boxscore,ATL,@,PIT,W,14,2,,78-48,2,1.5,Wright,Keller,,3:08,D,12060,.82,+++,
127,Friday Aug 26,boxscore,ATL,@,STL,W,11,4,,79-48,2,2.0,Strider,Quintana,,3:43,N,46027,.88,++++,
128,Saturday Aug 27,boxscore,ATL,@,STL,L-wo,5,6,,79-49,2,3.0,Helsley,Jansen,,3:20,N,46119,.91,-,
129,Sunday Aug 28,boxscore,ATL,@,STL,L,3,6,,79-50,2,3.0,Helsley,Minter,Gallegos,3:06,N,42897,.80,--,
130,Tuesday Aug 30,boxscore,ATL,,COL,L,2,3,,79-51,2,3.0,Ureña,Fried,Bard,3:34,N,34237,.81,---,
131,Wednesday Aug 31,boxscore,ATL,,COL,W,3,2,,80-51,2,3.0,Wright,Feltner,Jansen,2:29,N,29554,.82,+,
132,Thursday Sep 1,boxscore,ATL,,COL,W,3,0,,81-51,2,3.0,Strider,Kuhl,Jansen,2:23,N,31203,.82,++,
133,Friday Sep 2,boxscore,ATL,,MIA,W,8,1,,82-51,2,3.0,Morton,Alcantara,,2:57,N,42161,.77,+++,
134,Saturday Sep 3,boxscore,ATL,,MIA,W-wo,2,1,,83-51,2,2.0,Matzek,Okert,,3:05,N,42405,.79,++++,
135,Sunday Sep 4,boxscore,ATL,,MIA,W,7,1,,84-51,2,1.0,Fried,López,,2:59,D,42360,.90,+++++,
136,Tuesday Sep 6,boxscore,ATL,@,OAK,W,10,9,,85-51,1,Tied,Chavez,Payamps,Jansen,3:09,N,6062,1.01,++++++,
137,Wednesday Sep 7,boxscore,ATL,@,OAK,W,7,3,,86-51,2,0.5,Strider,Waldichuk,,3:06,D,5332,1.11,+++++++,
138,Friday Sep 9,boxscore,ATL,@,SEA,W,6,4,,87-51,1,up 0.5,Morton,Ray,Jansen,3:06,N,42114,1.06,++++++++,
139,Saturday Sep 10,boxscore,ATL,@,SEA,L,1,3,,87-52,2,0.5,Kirby,Fried,Sewald,2:49,N,44965,1.10,-,
140,Sunday Sep 11,boxscore,ATL,@,SEA,L-wo,7,8,,87-53,2,1.5,Sewald,Jansen,,3:24,D,45245,1.11,--,
141,Monday Sep 12,boxscore,ATL,@,SFG,L,2,3,,87-54,2,1.5,Cobb,Strider,Alexander,2:47,N,23790,1.02,---,
142,Tuesday Sep 13,boxscore,ATL,@,SFG,W,5,1,,88-54,2,0.5,Wright,Junis,,3:01,N,24872,1.03,+,
143,Wednesday Sep 14,boxscore,ATL,@,SFG,L,1,4,,88-55,2,0.5,Rodón,Morton,Doval,2:45,D,25093,1.20,-,
144,Friday Sep 16,boxscore,ATL,,PHI,W,7,2,,89-55,2,1.0,Chavez,Domínguez,,3:15,N,42578,1.19,+,
145,Saturday Sep 17,boxscore,ATL,,PHI,W,4,3,,90-55,2,1.0,Lee,Nola,Jansen,3:18,N,42542,1.22,++,
146,Sunday Sep 18,boxscore,ATL,,PHI,W,5,2,,91-55,2,1.0,Strider,Brogdon,,3:06,D,42015,1.15,+++,
147,Monday Sep 19,boxscore,ATL,,WSN,W,5,2,,92-55,2,1.0,Wright,Abbott,Jansen,2:46,N,33443,1.21,++++,
148,Tuesday Sep 20,boxscore,ATL,,WSN,W,3,2,,93-55,2,1.0,Morton,Ramírez,Jansen,3:18,N,40224,1.22,+++++,
149,Wednesday Sep 21,boxscore,ATL,,WSN,L,2,3,,93-56,2,1.0,Machado,Chavez,Finnegan,3:13,D,37240,1.23,-,
150,Thursday Sep 22,boxscore,ATL,@,PHI,L,0,1,,93-57,2,1.5,Suárez,Fried,Alvarado,3:08,N,21276,1.20,--,
151,Friday Sep 23,boxscore,ATL,@,PHI,L,1,9,,93-58,2,2.5,Nola,Odorizzi,,3:20,N,28013,1.13,---,
152,Saturday Sep 24,boxscore,ATL,@,PHI,W,6,3,,94-58,2,1.5,Wright,Falter,Jansen,3:22,D,36692,.78,+,
153,Sunday Sep 25,boxscore,ATL,@,PHI,W,8,7,11,95-58,2,1.5,Stephens,Bellatti,,4:09,D,32090,1.09,++,
154,Monday Sep 26,boxscore,ATL,@,WSN,W,8,0,,96-58,2,1.0,Elder,Abbott,,2:24,N,24684,1.10,+++,
155,Tuesday Sep 27,boxscore,ATL,@,WSN,W,8,2,,97-58,1,Tied,McHugh,Espino,,2:47,N,23281,1.29,++++,
156,Wednesday Sep 28,boxscore,ATL,@,WSN,L-wo,2,3,10,97-59,2,1.0,Finnegan,Stephens,,3:13,N,24876,1.74,-,
157,Friday Sep 30,boxscore,ATL,,NYM,W,5,2,,98-59,1,Tied,Fried,deGrom,Jansen,2:54,N,42402,2.56,+,
158,Saturday Oct 1,boxscore,ATL,,NYM,W,4,2,,99-59,1,up 1.0,Wright,Scherzer,Jansen,2:54,N,42561,3.62,++,
159,Sunday Oct 2,boxscore,ATL,,NYM,W,5,3,,100-59,1,up 2.0,Lee,Bassitt,Jansen,3:21,N,42713,4.11,+++,
160,Monday Oct 3,boxscore,ATL,@,MIA,L,0,4,,100-60,1,up 1.5,Luzardo,Elder,,2:29,N,10767,.47,-,
161,Tuesday Oct 4,boxscore,ATL,@,MIA,W,2,1,,101-60,1,up 1.0,Odorizzi,Garrett,Jansen,3:09,N,14138,.83,+,
162,Wednesday Oct 5,boxscore,ATL,@,MIA,L,9,12,,101-61,1,Tied,Nardi,Chavez,Floro,3:40,D,12195,.00,-,